Gene 1 ID,Protein 1 name,Gene 2 ID,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
ENSG00000102837,OLFM4,ENSG00000116903,EXOC8,-,-,1.0,PPI
ENSG00000100368,CSF2RB,ENSG00000128052,KDR,PF09240-PF00047,-,1.0,PPI-DDI
ENSG00000100368,CSF2RB,ENSG00000100368,CSF2RB,PF09294-PF09294 ; PF09294-PF09240 ; PF09240-PF09294 ; PF09240-PF09240,-,1.0,PPI-DDI
ENSG00000170961,HAS2,ENSG00000170961,HAS2,-,-,1.0,PPI
ENSG00000198918,RPL39,ENSG00000274750,H3C6,-,-,1.0,PPI
ENSG00000198918,RPL39,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000254772,EEF1G,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000254772,EEF1G,ENSG00000254772,EEF1G,PF00043-PF00043 ; PF00043-PF02798 ; PF02798-PF00043 ; PF02798-PF02798,-,1.0,PPI-DDI
ENSG00000254772,EEF1G,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000254772,EEF1G,ENSG00000134698,AGO4,-,-,1.0,PPI
ENSG00000254772,EEF1G,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000137124,ALDH1B1,ENSG00000088930,XRN2,-,-,1.0,PPI
ENSG00000142168,SOD1,ENSG00000180817,PPA1,-,-,1.0,PPI
ENSG00000142168,SOD1,ENSG00000011052,NME1-NME2,-,-,1.0,PPI
ENSG00000142168,SOD1,ENSG00000142168,SOD1,PF00080-PF00080,-,1.0,PPI-DDI
ENSG00000142168,SOD1,ENSG00000147588,PMP2,-,-,1.0,PPI
ENSG00000142168,SOD1,ENSG00000184374,COLEC10,-,-,1.0,PPI
ENSG00000142168,SOD1,ENSG00000143870,PDIA6,-,-,1.0,PPI
ENSG00000198890,PRMT6,ENSG00000138131,LOXL4,-,-,1.0,PPI
ENSG00000198890,PRMT6,ENSG00000152785,BMP3,-,-,1.0,PPI
ENSG00000147571,CRH,ENSG00000126458,RRAS,-,-,1.0,PPI
ENSG00000124429,POF1B,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000114529,C3orf52,ENSG00000007312,CD79B,-,-,1.0,PPI
ENSG00000103241,FOXF1,ENSG00000103241,FOXF1,PF00250-PF00250,-,1.0,PPI-DDI
ENSG00000128052,KDR,ENSG00000128052,KDR,PF07714-PF07714 ; PF00047-PF00047 ; PF00047-PF13927 ; PF00047-PF07679 ; PF17988-PF17988 ; PF13927-PF00047 ; PF13927-PF13927 ; PF13927-PF07679 ; PF07679-PF00047 ; PF07679-PF13927 ; PF07679-PF07679,-,1.0,PPI-DDI
ENSG00000143556,S100A7,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000112379,ARFGEF3,ENSG00000185149,NPY2R,-,-,1.0,PPI
ENSG00000188322,SBK1,ENSG00000115241,PPM1G,PF00069-PF00481,-,1.0,PPI-DDI
ENSG00000160683,CXCR5,ENSG00000167414,GNG8,PF00001-PF00631,-,1.0,PPI-DDI
ENSG00000065491,TBC1D22B,ENSG00000189001,SBSN,-,-,1.0,PPI
ENSG00000065491,TBC1D22B,ENSG00000165799,RNASE7,-,-,1.0,PPI
ENSG00000065491,TBC1D22B,ENSG00000213281,NRAS,PF00566-PF00071,-,1.0,PPI-DDI
ENSG00000065491,TBC1D22B,ENSG00000084110,HAL,-,-,1.0,PPI
ENSG00000065491,TBC1D22B,ENSG00000100292,HMOX1,-,-,1.0,PPI
ENSG00000152137,HSPB8,ENSG00000106211,HSPB1,PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000152137,HSPB8,ENSG00000152137,HSPB8,PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000152137,HSPB8,ENSG00000180921,FAM83H,-,-,1.0,PPI
ENSG00000152137,HSPB8,ENSG00000170500,LONRF2,-,-,1.0,PPI
ENSG00000092054,MYH7,ENSG00000106803,SEC61B,-,-,1.0,PPI
ENSG00000092054,MYH7,ENSG00000248746,ACTN3,PF00063-PF00435,-,1.0,PPI-DDI
ENSG00000131711,MAP1B,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000131711,MAP1B,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000173262,SLC2A14,ENSG00000244734,HBB,-,-,1.0,PPI
ENSG00000121058,COIL,ENSG00000121058,COIL,-,-,1.0,PPI
ENSG00000121058,COIL,ENSG00000126947,ARMCX1,-,-,1.0,PPI
ENSG00000124102,PI3,ENSG00000203782,LOR,-,-,1.0,PPI
ENSG00000137054,POLR1E,ENSG00000245848,CEBPA,-,-,1.0,PPI
ENSG00000171860,C3AR1,ENSG00000197296,FITM2,-,-,1.0,PPI
ENSG00000171860,C3AR1,ENSG00000134590,RTL8C,-,-,1.0,PPI
ENSG00000171860,C3AR1,ENSG00000101400,SNTA1,PF00001-PF00595,-,1.0,PPI-DDI
ENSG00000245848,CEBPA,ENSG00000245848,CEBPA,PF07716-PF07716,-,1.0,PPI-DDI
ENSG00000245848,CEBPA,ENSG00000092067,CEBPE,PF07716-PF07716,-,1.0,PPI-DDI
ENSG00000173141,MRPL57,ENSG00000182810,DDX28,-,-,1.0,PPI
ENSG00000092067,CEBPE,ENSG00000092067,CEBPE,PF07716-PF07716,-,1.0,PPI-DDI
ENSG00000101890,GUCY2F,ENSG00000101890,GUCY2F,PF00211-PF00211 ; PF00211-PF01094 ; PF07714-PF07714 ; PF07701-PF07701 ; PF01094-PF00211 ; PF01094-PF01094,-,1.0,PPI-DDI
ENSG00000169213,RAB3B,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000157542,KCNJ6,ENSG00000162728,KCNJ9,PF01007-PF17655 ; PF01007-PF01007 ; PF17655-PF17655 ; PF17655-PF01007,-,1.0,PPI-DDI
ENSG00000180210,F2,ENSG00000099937,SERPIND1,PF00089-PF00079 ; PF00051-PF00079,-,1.0,PPI-DDI
ENSG00000185149,NPY2R,ENSG00000185085,INTS5,-,-,1.0,PPI
ENSG00000185149,NPY2R,ENSG00000134590,RTL8C,-,-,1.0,PPI
ENSG00000180730,SHISA2,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000138622,HCN4,ENSG00000099822,HCN2,PF08412-PF00027 ; PF08412-PF00520 ; PF00520-PF00027 ; PF00520-PF00520 ; PF00520-PF08412 ; PF00027-PF00027 ; PF00027-PF00520 ; PF00027-PF08412,-,1.0,PPI-DDI
ENSG00000188229,TUBB4B,ENSG00000170430,MGMT,-,-,1.0,PPI
ENSG00000188229,TUBB4B,ENSG00000123416,TUBA1B,PF00091-PF03953 ; PF00091-PF00091 ; PF03953-PF03953 ; PF03953-PF00091,-,1.0,PPI-DDI
ENSG00000188229,TUBB4B,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000188229,TUBB4B,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000188229,TUBB4B,ENSG00000134698,AGO4,-,-,1.0,PPI
ENSG00000136770,DNAJC1,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000158470,B4GALT5,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000198934,MAGEE1,ENSG00000101400,SNTA1,-,-,1.0,PPI
ENSG00000198934,MAGEE1,ENSG00000198934,MAGEE1,-,-,1.0,PPI
ENSG00000134153,EMC7,ENSG00000134153,EMC7,-,-,1.0,PPI
ENSG00000134153,EMC7,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000181404,WASHC1,ENSG00000102189,EEA1,-,-,1.0,PPI
ENSG00000089057,SLC23A2,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000165970,SLC6A5,ENSG00000144746,ARL6IP5,-,-,1.0,PPI
ENSG00000067704,IARS2,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000067704,IARS2,ENSG00000171116,HSFX1,-,-,1.0,PPI
ENSG00000067704,IARS2,ENSG00000124171,PARD6B,-,-,1.0,PPI
ENSG00000123171,CCDC70,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000244752,CRYBB2,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000244752,CRYBB2,ENSG00000244752,CRYBB2,PF00030-PF00030,-,1.0,PPI-DDI
ENSG00000086062,B4GALT1,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000086062,B4GALT1,ENSG00000086062,B4GALT1,PF02709-PF02709 ; PF02709-PF13733 ; PF13733-PF02709 ; PF13733-PF13733,-,1.0,PPI-DDI
ENSG00000115844,DLX2,ENSG00000115844,DLX2,PF00046-PF00046,-,1.0,PPI-DDI
ENSG00000278195,SSTR3,ENSG00000157005,SST,-,-,1.0,PPI
ENSG00000124935,SCGB1D2,ENSG00000143365,RORC,-,-,1.0,PPI
ENSG00000165799,RNASE7,ENSG00000163012,ZSWIM2,-,-,1.0,PPI
ENSG00000147100,SLC16A2,ENSG00000153495,TEX29,-,-,1.0,PPI
ENSG00000110104,CCDC86,ENSG00000274750,H3C6,-,-,1.0,PPI
ENSG00000110104,CCDC86,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000084110,HAL,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000165704,HPRT1,ENSG00000180817,PPA1,-,-,1.0,PPI
ENSG00000165704,HPRT1,ENSG00000165704,HPRT1,PF00156-PF00156,-,1.0,PPI-DDI
ENSG00000165704,HPRT1,ENSG00000011052,NME1-NME2,-,-,1.0,PPI
ENSG00000203782,LOR,ENSG00000203782,LOR,-,-,1.0,PPI
ENSG00000203782,LOR,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000177432,NAP1L5,ENSG00000105894,PTN,-,-,1.0,PPI
ENSG00000163823,CCR1,ENSG00000172020,GAP43,-,-,1.0,PPI
ENSG00000163823,CCR1,ENSG00000105617,LENG1,-,-,1.0,PPI
ENSG00000123496,IL13RA2,ENSG00000107719,PALD1,-,-,1.0,PPI
ENSG00000172020,GAP43,ENSG00000179886,TIGD5,-,-,1.0,PPI
ENSG00000155959,VBP1,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000182318,ZSCAN22,ENSG00000182318,ZSCAN22,PF00096-PF00096 ; PF02023-PF02023,-,1.0,PPI-DDI
ENSG00000122566,HNRNPA2B1,ENSG00000170430,MGMT,-,-,1.0,PPI
ENSG00000122566,HNRNPA2B1,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000122566,HNRNPA2B1,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000122566,HNRNPA2B1,ENSG00000188021,UBQLN2,PF00076-PF00627,-,1.0,PPI-DDI
ENSG00000186871,ERCC6L,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000086061,DNAJA1,ENSG00000086061,DNAJA1,PF00226-PF00226 ; PF00226-PF00684 ; PF00226-PF01556 ; PF00684-PF00226 ; PF00684-PF00684 ; PF00684-PF01556 ; PF01556-PF00226 ; PF01556-PF00684 ; PF01556-PF01556,-,1.0,PPI-DDI
ENSG00000086061,DNAJA1,ENSG00000170775,GPR37,-,-,1.0,PPI
ENSG00000086061,DNAJA1,ENSG00000134698,AGO4,-,-,1.0,PPI
ENSG00000086061,DNAJA1,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000133135,RNF128,ENSG00000133135,RNF128,PF02225-PF02225 ; PF13639-PF13639,-,1.0,PPI-DDI
ENSG00000167182,SP2,ENSG00000131910,NR0B2,-,-,1.0,PPI
ENSG00000180921,FAM83H,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000100985,MMP9,ENSG00000102265,TIMP1,PF00045-PF00965 ; PF00413-PF00965,-,1.0,PPI-DDI
ENSG00000187037,GPR141,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000106211,HSPB1,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000106211,HSPB1,ENSG00000180817,PPA1,-,-,1.0,PPI
ENSG00000106211,HSPB1,ENSG00000133124,AL035425.3,-,-,1.0,PPI
ENSG00000106211,HSPB1,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000106211,HSPB1,ENSG00000089289,IGBP1,-,-,1.0,PPI
ENSG00000106211,HSPB1,ENSG00000170860,LSM3,-,-,1.0,PPI
ENSG00000106211,HSPB1,ENSG00000106211,HSPB1,PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000106211,HSPB1,ENSG00000116863,ADPRHL2,-,-,1.0,PPI
ENSG00000106211,HSPB1,ENSG00000147065,MSN,-,-,1.0,PPI
ENSG00000112941,TENT4A,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000132965,ALOX5AP,ENSG00000132965,ALOX5AP,PF01124-PF01124,-,1.0,PPI-DDI
ENSG00000170430,MGMT,ENSG00000137561,TTPA,-,-,1.0,PPI
ENSG00000170430,MGMT,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000236334,PPIAL4G,ENSG00000179886,TIGD5,-,-,1.0,PPI
ENSG00000155792,DEPTOR,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000168135,KCNJ4,ENSG00000101400,SNTA1,-,-,1.0,PPI
ENSG00000099822,HCN2,ENSG00000099822,HCN2,PF00027-PF00027 ; PF00027-PF00520 ; PF00027-PF08412 ; PF00520-PF00027 ; PF00520-PF00520 ; PF00520-PF08412 ; PF08412-PF00027 ; PF08412-PF00520,-,1.0,PPI-DDI
ENSG00000143155,TIPRL,ENSG00000089289,IGBP1,-,-,1.0,PPI
ENSG00000183690,EFHC2,ENSG00000116903,EXOC8,-,-,1.0,PPI
ENSG00000183690,EFHC2,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000163221,S100A12,ENSG00000163221,S100A12,PF01023-PF01023,-,1.0,PPI-DDI
ENSG00000248746,ACTN3,ENSG00000248746,ACTN3,PF08726-PF00435 ; PF08726-PF00307 ; PF00435-PF08726 ; PF00435-PF00435 ; PF00435-PF00307 ; PF00307-PF08726 ; PF00307-PF00435 ; PF00307-PF00307,-,1.0,PPI-DDI
ENSG00000084710,EFR3B,ENSG00000169397,RNASE3,-,-,1.0,PPI
ENSG00000084710,EFR3B,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000084710,EFR3B,ENSG00000179886,TIGD5,-,-,1.0,PPI
ENSG00000111897,SERINC1,ENSG00000182162,P2RY8,-,-,1.0,PPI
ENSG00000168286,THAP11,ENSG00000168286,THAP11,-,-,1.0,PPI
ENSG00000082516,GEMIN5,ENSG00000155858,LSM11,-,-,1.0,PPI
ENSG00000082516,GEMIN5,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000273213,H3-2,ENSG00000031691,CENPQ,-,-,1.0,PPI
ENSG00000273213,H3-2,ENSG00000182162,P2RY8,-,-,1.0,PPI
ENSG00000104879,CKM,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000114767,RRP9,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000131910,NR0B2,ENSG00000169856,ONECUT1,PF00104-PF00046,-,1.0,PPI-DDI
ENSG00000105617,LENG1,ENSG00000186628,FSD2,-,-,1.0,PPI
ENSG00000105617,LENG1,ENSG00000105617,LENG1,-,-,1.0,PPI
ENSG00000036828,CASR,ENSG00000036828,CASR,PF00003-PF00003 ; PF00003-PF07562 ; PF07562-PF00003 ; PF07562-PF07562 ; PF07562-PF01094 ; PF01094-PF07562 ; PF01094-PF01094,-,1.0,PPI-DDI
ENSG00000115241,PPM1G,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000115241,PPM1G,ENSG00000144668,ITGA9,-,-,1.0,PPI
ENSG00000244509,APOBEC3C,ENSG00000244509,APOBEC3C,PF18782-PF18782,-,1.0,PPI-DDI
ENSG00000274750,H3C6,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000149798,CDC42EP2,ENSG00000213281,NRAS,PF00786-PF00071,-,1.0,PPI-DDI
ENSG00000026025,VIM,ENSG00000026025,VIM,PF00038-PF00038,-,1.0,PPI-DDI
ENSG00000026025,VIM,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000104687,GSR,ENSG00000130707,ASS1,-,-,1.0,PPI
ENSG00000104687,GSR,ENSG00000104687,GSR,PF07992-PF07992 ; PF07992-PF02852 ; PF02852-PF07992 ; PF02852-PF02852,-,1.0,PPI-DDI
ENSG00000186130,ZBTB6,ENSG00000186130,ZBTB6,PF00096-PF00096 ; PF00096-PF00651 ; PF00651-PF00096 ; PF00651-PF00651,-,1.0,PPI-DDI
ENSG00000186130,ZBTB6,ENSG00000171448,ZBTB26,PF00096-PF00096 ; PF00096-PF00651 ; PF00651-PF00096 ; PF00651-PF00651,-,1.0,PPI-DDI
ENSG00000163807,KIAA1143,ENSG00000101161,PRPF6,-,-,1.0,PPI
ENSG00000272514,CFAP206,ENSG00000272514,CFAP206,-,-,1.0,PPI
ENSG00000165496,RPL10L,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000165496,RPL10L,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000124733,MEA1,ENSG00000089289,IGBP1,-,-,1.0,PPI
ENSG00000163737,PF4,ENSG00000163737,PF4,PF00048-PF00048,-,1.0,PPI-DDI
ENSG00000007312,CD79B,ENSG00000185085,INTS5,-,-,1.0,PPI
ENSG00000150977,RILPL2,ENSG00000150977,RILPL2,-,-,1.0,PPI
ENSG00000116903,EXOC8,ENSG00000140284,SLC27A2,-,-,1.0,PPI
ENSG00000106803,SEC61B,ENSG00000106803,SEC61B,-,-,1.0,PPI
ENSG00000135521,LTV1,ENSG00000174007,CEP19,-,-,1.0,PPI
ENSG00000135521,LTV1,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000169515,CCDC8,ENSG00000143870,PDIA6,-,-,1.0,PPI
ENSG00000169515,CCDC8,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000169515,CCDC8,ENSG00000133124,AL035425.3,-,-,1.0,PPI
ENSG00000169515,CCDC8,ENSG00000101161,PRPF6,-,-,1.0,PPI
ENSG00000169515,CCDC8,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000169515,CCDC8,ENSG00000102189,EEA1,-,-,1.0,PPI
ENSG00000139083,ETV6,ENSG00000139083,ETV6,PF02198-PF02198 ; PF02198-PF00178 ; PF00178-PF02198 ; PF00178-PF00178,-,1.0,PPI-DDI
ENSG00000031691,CENPQ,ENSG00000031691,CENPQ,-,-,1.0,PPI
ENSG00000125977,EIF2S2,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000125977,EIF2S2,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000145649,GZMA,ENSG00000145649,GZMA,PF00089-PF00089,-,1.0,PPI-DDI
ENSG00000144746,ARL6IP5,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000117748,RPA2,ENSG00000068784,SRBD1,-,-,1.0,PPI
ENSG00000117748,RPA2,ENSG00000179172,HNRNPCL1,-,-,1.0,PPI
ENSG00000117748,RPA2,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000117748,RPA2,ENSG00000088930,XRN2,-,-,1.0,PPI
ENSG00000117748,RPA2,ENSG00000101161,PRPF6,-,-,1.0,PPI
ENSG00000265817,RAD54B,ENSG00000265817,RAD54B,-,PF00271-PF00271 ; PF00271-PF00176 ; PF00176-PF00271 ; PF00176-PF00176,0.0,PPI-DDI
ENSG00000179886,TIGD5,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000188021,UBQLN2,ENSG00000188021,UBQLN2,PF00627-PF00627 ; PF00627-PF00240 ; PF00240-PF00627 ; PF00240-PF00240,-,1.0,PPI-DDI
ENSG00000188021,UBQLN2,ENSG00000089289,IGBP1,-,-,1.0,PPI
ENSG00000188021,UBQLN2,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000123700,KCNJ2,ENSG00000123700,KCNJ2,PF17655-PF17655 ; PF17655-PF01007 ; PF01007-PF17655 ; PF01007-PF01007,-,1.0,PPI-DDI
ENSG00000107854,TNKS2,ENSG00000107854,TNKS2,PF07647-PF07647 ; PF13637-PF13637 ; PF13637-PF13857 ; PF13637-PF12796 ; PF13637-PF00023 ; PF00644-PF00644 ; PF13857-PF13637 ; PF13857-PF13857 ; PF13857-PF12796 ; PF13857-PF00023 ; PF12796-PF13637 ; PF12796-PF13857 ; PF12796-PF12796 ; PF12796-PF00023 ; PF00023-PF13637 ; PF00023-PF13857 ; PF00023-PF12796 ; PF00023-PF00023,-,1.0,PPI-DDI
ENSG00000118402,ELOVL4,ENSG00000118402,ELOVL4,PF01151-PF01151,-,1.0,PPI-DDI
ENSG00000131094,C1QL1,ENSG00000054803,CBLN4,PF00386-PF00386,-,1.0,PPI-DDI
ENSG00000131094,C1QL1,ENSG00000240654,C1QTNF9,PF00386-PF00386 ; PF01391-PF01391,-,1.0,PPI-DDI
ENSG00000089289,IGBP1,ENSG00000143870,PDIA6,-,-,1.0,PPI
ENSG00000089289,IGBP1,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000105894,PTN,ENSG00000105894,PTN,PF05196-PF01091 ; PF01091-PF05196,-,1.0,PPI-DDI
ENSG00000138587,MNS1,ENSG00000138587,MNS1,-,-,1.0,PPI
ENSG00000088930,XRN2,ENSG00000170860,LSM3,-,-,1.0,PPI
ENSG00000213281,NRAS,ENSG00000134594,RAB33A,PF00071-PF00071,-,1.0,PPI-DDI
ENSG00000213281,NRAS,ENSG00000151458,ANKRD50,PF00071-PF13637 ; PF00071-PF12796,-,1.0,PPI-DDI
ENSG00000213281,NRAS,ENSG00000213281,NRAS,PF00071-PF00071,-,1.0,PPI-DDI
ENSG00000213281,NRAS,ENSG00000162407,PLPP3,-,-,1.0,PPI
ENSG00000213281,NRAS,ENSG00000147065,MSN,PF00071-PF00373,-,1.0,PPI-DDI
ENSG00000213281,NRAS,ENSG00000133124,AL035425.3,-,-,1.0,PPI
ENSG00000213281,NRAS,ENSG00000100292,HMOX1,-,-,1.0,PPI
ENSG00000273802,H2BC8,ENSG00000068784,SRBD1,-,-,1.0,PPI
ENSG00000177370,TIMM22,ENSG00000177370,TIMM22,-,-,1.0,PPI
ENSG00000162407,PLPP3,ENSG00000162407,PLPP3,PF01569-PF01569,-,1.0,PPI-DDI
ENSG00000101161,PRPF6,ENSG00000101161,PRPF6,PF14559-PF14559 ; PF06424-PF06424 ; PF13181-PF13181,-,1.0,PPI-DDI
ENSG00000171448,ZBTB26,ENSG00000171448,ZBTB26,PF00096-PF00096 ; PF00096-PF00651 ; PF00651-PF00096 ; PF00651-PF00651,-,1.0,PPI-DDI
ENSG00000130707,ASS1,ENSG00000130707,ASS1,PF00764-PF00764,-,1.0,PPI-DDI
ENSG00000130707,ASS1,ENSG00000075618,FSCN1,-,-,1.0,PPI
ENSG00000102189,EEA1,ENSG00000102189,EEA1,PF01363-PF01363,-,1.0,PPI-DDI
ENSG00000187325,TAF9B,ENSG00000187325,TAF9B,PF02291-PF02291,-,1.0,PPI-DDI
ENSG00000119669,IRF2BPL,ENSG00000119669,IRF2BPL,-,-,1.0,PPI
ENSG00000147065,MSN,ENSG00000147065,MSN,PF09379-PF09379 ; PF09379-PF00373 ; PF09379-PF00769 ; PF09379-PF09380 ; PF00373-PF09379 ; PF00373-PF00373 ; PF00373-PF00769 ; PF00373-PF09380 ; PF00769-PF09379 ; PF00769-PF00373 ; PF00769-PF00769 ; PF00769-PF09380 ; PF09380-PF09379 ; PF09380-PF00373 ; PF09380-PF00769 ; PF09380-PF09380,-,1.0,PPI-DDI
ENSG00000133124,AL035425.3,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000153561,RMND5A,ENSG00000153561,RMND5A,PF13445-PF13445,-,1.0,PPI-DDI
ENSG00000123405,NFE2,ENSG00000123405,NFE2,PF03131-PF03131,-,1.0,PPI-DDI
ENSG00000100292,HMOX1,ENSG00000100292,HMOX1,PF01126-PF01126,-,1.0,PPI-DDI
